missed_payments_6months,monthly_bill_amount,payment_amount_trend,usage_trend_percent,peak_hour_usage_ratio,avg_monthly_usage_gb,service_outages_3months,network_stability_score,call_drops_per_month,cs_tickets_3months,unresolved_tickets,avg_resolution_time_hours,customer_engagement_score,app_usage_frequency_change,feature_usage_breadth,service_downgrades_6months,service_cancellation_attempts,nps_score,last_survey_rating,years_as_customer,historical_satisfaction_avg,dissatisfaction
2,180.0440271,-16.0527633,-0.066710793,0.24255933,161.2006072,6,70.03561266,3,7,1,65.73933315,98.29052329,-0.108712671,3.750976653,2,1,57,4.576990346,5.971141762,2.583729437,1
5,96.83983773,2.873863991,7.089344059,0.352634949,179.1010149,3,64.02250928,2,3,4,56.04856702,83.49408032,-28.85404906,3.145471229,2,1,-30,9.494976671,6.519837103,1.520649201,1
3,128.8499376,-16.16928455,12.14789823,0.417111856,74.2190798,6,75.7304594,11,0,4,33.00013014,47.96867546,-32.68632087,5.393306886,0,1,-39,9.175723239,3.489607646,3.717828807,1
3,76.35137789,-13.58621424,3.578921009,0.483496013,81.360761,0,84.66850831,6,4,2,54.50631933,87.92686261,0.841655136,2.945384448,1,1,9,5.193773725,0.397575425,4.268637547,1
1,180.5586816,-16.58132794,-29.41374915,0.227389247,27.85656857,6,94.43195748,11,7,3,68.85040178,34.76529476,8.590423563,5.353332475,0,0,-72,2.279426901,2.536358436,1.051189134,1
4,110.0742565,-4.747574402,-10.41232151,0.284014459,119.8732268,7,73.84787547,1,3,0,55.8183562,78.58283239,-26.00820811,9.609458549,0,0,14,2.602968904,5.843032271,3.250208465,1
0,121.144414,13.67833818,1.062698603,0.366088585,16.82903202,4,86.15147004,7,7,3,60.8083647,22.36755981,8.738947446,8.558056321,2,0,-99,4.397914491,8.129326824,2.87762037,1
4,176.976469,16.27585567,-24.72801005,0.782919615,98.46362345,1,74.00794724,13,7,3,55.00306728,77.23220452,40.03399639,9.474678276,2,1,-11,2.890667756,7.771949784,2.038384026,1
3,165.5373463,-17.12442182,-8.962384127,0.398808204,113.1024806,4,84.68878332,5,2,3,12.94298756,45.64534032,-2.682674198,8.256960774,1,1,4,1.74678035,1.794873642,1.644114268,1
3,84.69634372,5.382005634,-28.00781347,0.489224635,64.4428379,5,95.39231788,6,8,4,60.18376178,10.7499321,35.73901696,4.192758424,2,0,-44,7.063997352,0.514462101,1.752149245,1
4,44.8626926,7.375416984,-25.28529017,0.317658628,122.2583195,1,69.25430569,13,2,0,14.85272622,27.32624546,42.72714445,8.308407147,1,0,84,6.23303774,8.5056004,3.899892737,1
3,57.55584434,1.350797697,-6.184603428,0.566468043,15.79504749,5,76.16966568,4,0,3,64.37540429,40.2274624,-40.76059711,9.306241692,1,0,-59,3.621670822,0.755892327,3.144780537,1
5,87.64629505,6.679394459,-22.03705476,0.368409929,17.09615586,5,99.73060786,8,1,2,33.56414276,74.92929117,-40.41884203,9.523322091,1,1,-52,8.010535443,3.933112628,4.924617525,1
2,81.89944107,-10.65237138,4.052450896,0.324195547,166.2941065,0,94.74228113,4,5,4,49.06534941,7.298271473,-2.395581711,7.148780656,1,1,84,7.983539989,0.942256568,1.972923193,1
3,36.51279337,-0.414231527,11.36789815,0.509943577,78.43622187,0,82.58559432,10,9,2,36.3041002,65.95469951,8.810244432,2.902299794,2,1,98,5.419017732,5.640487104,4.827616707,0
4,103.4510738,-4.364966039,18.03520195,0.203303479,34.1414974,9,80.66510367,4,1,2,7.673355989,71.60136409,-7.411653553,1.35756238,0,1,-83,1.868793,3.633364312,3.060438237,1
4,47.99455727,-16.41168194,-17.99098535,0.20459842,109.2262194,2,71.38401529,2,5,3,21.64128384,65.39213699,-17.35492296,2.324802053,0,1,97,9.266224601,2.024936178,1.584105511,1
4,67.55125231,5.022257589,-19.95104506,0.331441285,156.2987751,9,80.68837711,10,0,2,70.84496163,76.06696382,14.09941161,9.689922261,2,0,-74,7.017944712,5.951676682,1.592716171,1
1,163.8721402,-0.191392293,-23.72592958,0.222032818,51.00599522,9,93.92725993,0,0,0,69.21074737,17.8168616,-49.79184877,5.158871418,2,0,17,3.223457372,3.633917899,3.434271962,1
5,114.129523,-8.993038924,8.185814973,0.264815452,128.3491904,2,87.40698053,1,4,2,23.75456973,58.71033551,46.80732809,8.694874133,1,1,-47,6.494090923,1.667882517,4.325690987,1
5,93.40201949,-1.052589584,12.38854359,0.40331639,26.21601835,3,71.60176113,7,9,3,71.7370731,94.11449472,-26.79209118,5.185397382,2,1,51,4.645193462,7.000864126,3.990846101,1
1,61.52400682,11.01192074,-28.10483131,0.681551408,19.81952702,1,68.05855684,14,8,2,61.03413488,61.07842698,41.70987686,6.947358251,0,0,61,6.718146758,8.368083099,3.622509371,1
5,177.2676181,12.06631051,26.17273477,0.543229186,110.95738,8,70.60834148,0,7,4,44.37812446,61.1336347,-39.09852555,1.217266994,2,1,49,5.264838062,2.737425711,1.68843225,0
1,183.627263,5.98104515,-26.88172298,0.507600636,112.7206731,9,66.79036806,6,2,4,3.848848039,73.64396421,-26.1912818,3.248784484,2,1,-38,5.369249352,1.864250458,1.433360023,1
5,118.1752629,-1.290086664,2.477780118,0.376093294,131.1116813,6,63.82562784,13,2,4,65.0027249,33.32042321,-26.51262989,4.92642352,1,0,63,7.622938827,0.75251862,1.000992095,1
1,186.6167019,3.029985568,12.54363117,0.759052232,147.9573534,6,76.76544698,13,0,1,40.57747883,70.04759013,49.61529042,6.675679424,1,1,-9,6.523531715,5.279021251,1.407175445,1
1,109.0141236,-4.599385146,22.25814742,0.438209025,195.4118951,5,64.53198418,4,2,4,62.66180674,91.62338333,-49.53994543,2.543690692,1,1,-17,1.719574221,8.312936997,4.06546643,1
5,48.23122051,-14.93774628,12.84521593,0.25225566,108.0970662,2,66.87650231,2,0,4,60.24446751,1.089547303,13.96382093,7.880963178,1,0,-40,1.588362134,2.50789895,4.580993664,1
1,32.89672793,-4.575176105,18.10368498,0.57023991,71.36172986,5,81.89298737,11,7,1,60.14344128,87.01130411,36.96865811,4.279642355,0,1,-19,3.745083137,4.606377716,1.961401835,1
5,51.82422704,1.213310243,-9.632988447,0.268303036,161.085377,7,66.58397095,11,0,4,50.57034411,21.86183313,17.2273654,8.356917423,2,1,-59,4.872213969,1.608034534,4.179576962,1
1,135.8515766,3.953360586,18.88950682,0.407133886,61.45812774,7,62.5551907,14,4,3,21.69047485,45.59232737,-13.72661818,1.881721814,2,0,-5,3.477003033,4.04200824,1.795395062,1
4,84.55388348,17.43203904,-25.19310922,0.504447163,93.40456993,8,72.695554,10,8,4,24.8673783,85.2347801,45.83093627,7.117809289,1,0,60,6.863138723,0.154451076,1.997086733,0
0,140.2125306,11.0933378,23.68899936,0.724533515,24.90671246,0,68.81276394,6,6,4,22.90131409,82.39121275,39.35207546,3.639954999,0,1,-27,2.755971386,9.107290679,1.896632378,1
5,116.355941,-13.92029754,2.855542569,0.496127948,14.81664125,0,80.61220752,8,3,1,2.423265967,89.19274781,-6.604507975,8.158448567,0,0,36,7.337269868,6.76571895,1.206919636,0
1,86.61213771,-13.03271173,19.0378662,0.62135526,192.9031988,2,64.09468338,1,8,3,42.36239255,94.04167926,7.332849261,4.619533843,2,0,18,7.958356677,3.328137176,1.776245072,0
4,67.17556591,-15.98020963,-2.860902929,0.795690103,168.8362229,2,90.07083151,7,8,2,50.6171906,44.71569568,46.75191878,6.98814669,1,1,-76,2.118873768,8.811982601,2.494173378,1
0,43.77743645,9.527269089,8.614661712,0.278893472,142.2350992,9,96.24934078,8,1,0,61.62448554,65.63638108,48.25603619,9.408747418,2,0,40,6.85725619,1.829296294,2.621878862,1
1,163.0064804,8.24489114,1.584159656,0.364838915,87.70105944,7,89.73740696,10,9,3,10.95174577,39.04784405,-5.017672428,1.185639688,2,1,-54,9.652923783,0.787337319,2.237865656,1
0,169.2307108,19.45451607,13.89537131,0.436745645,42.92592081,9,81.3130815,2,9,2,39.63700358,35.07167175,34.73500281,1.100051041,0,0,21,2.735414355,9.426215811,3.058901143,1
5,122.0466382,0.880936707,-25.10220108,0.453096907,39.72303811,0,94.42671287,1,5,3,1.568577988,43.15954106,-19.8019773,7.93251327,0,0,72,9.18372548,3.090169617,2.51199293,0
0,56.70609438,13.05659715,-26.37887496,0.446612645,57.54615065,1,87.79673519,6,3,2,7.751648987,74.30761348,-12.81871271,6.817537464,2,1,32,6.454431543,9.359733941,4.881458585,0
2,74.79993784,3.057594346,-15.17380596,0.744566602,114.3530663,1,60.4220449,4,7,2,4.849033839,50.14407471,-33.5178117,3.636817485,1,1,-70,6.318503806,6.376129193,4.229401817,1
3,192.3746914,14.9634685,-20.42731919,0.628419587,145.7732253,2,75.76360611,4,6,3,52.50894042,81.40596744,-29.08154072,5.449570325,1,1,58,1.467304141,9.800429328,4.723909384,1
2,68.40993494,8.840841572,22.307014,0.564743128,135.4375016,5,94.03807598,9,6,1,6.755229035,74.52184772,15.68733023,1.37742099,2,0,-3,7.734702505,7.534292122,3.229707785,1
5,39.65681609,5.7153606,-16.84716076,0.385623631,63.18744042,0,73.83435432,4,9,3,51.86816169,2.047846112,1.078161801,2.732010448,2,1,98,5.304457474,1.054838669,3.713358515,0
5,123.5084102,2.604906839,28.55191535,0.694274231,191.4244033,1,61.40860694,3,8,3,18.72335401,63.02381571,-26.88681394,4.820467371,1,1,68,7.490569527,8.52228667,1.6667055,1
0,74.52537278,8.918820978,-9.786252494,0.773036307,150.2004142,0,89.84718554,12,4,2,63.31762021,43.65711233,-9.709038364,8.506399746,1,0,14,8.282629931,1.478785225,4.011143029,1
4,192.7639335,-3.213846293,-19.07292506,0.69271897,115.32727,4,92.08153081,4,5,0,58.73364917,45.66289892,-12.68165401,5.317004646,1,0,73,5.71416736,6.921976058,1.943884445,1
1,127.7105421,-16.13693677,17.38191043,0.200939063,126.2269418,6,66.4237478,12,0,2,69.00594544,81.83730539,48.73602045,6.277262541,2,0,-49,3.37279882,5.004074494,1.583331711,1
3,194.1885049,-18.40055485,9.52246653,0.581840822,89.72401186,7,81.49361987,3,5,4,63.7471031,54.76079861,35.35658372,8.863784128,0,1,6,2.274152423,7.077250081,1.167437395,1
1,163.5480271,-0.839050736,-0.108257013,0.230681229,57.06888801,9,67.67821756,14,1,3,67.26638876,88.56218235,-11.20336666,3.779370222,1,0,-15,2.444528151,7.649895327,2.888920998,1
4,152.924417,3.971663289,3.321813056,0.354564332,77.63480894,0,88.76937676,12,5,3,61.97071015,71.28055924,41.39165789,7.30629389,1,0,32,8.802411886,8.036652114,2.147157039,1
5,171.1619792,-16.84603878,13.1521067,0.23571482,153.990761,6,70.86201821,5,8,1,50.23011494,55.28400088,-15.73646084,8.755005328,1,1,-89,2.112202861,8.349801327,4.946908691,1
3,132.8305408,-8.523858044,-16.29271552,0.562277272,12.73476284,4,72.6486049,3,7,2,13.0883998,75.45379762,16.79015127,2.823541306,2,0,-80,4.462246657,8.472245215,1.999337208,1
2,31.89061984,-7.118711761,29.78003496,0.611953948,32.0538017,9,93.79883415,1,8,1,20.29123384,3.834905093,46.66499967,4.208303486,0,0,-92,4.008471817,4.125744265,4.466173121,1
5,96.7190131,2.511821408,28.48758973,0.268692583,18.74050198,0,79.05289409,8,9,3,16.1036146,2.708365483,-10.9721136,9.818291565,0,1,-8,8.789101001,8.892280722,2.265755077,1
5,67.23307492,-8.860701758,9.019541181,0.43030333,17.73847244,2,86.79017805,1,7,2,43.85459092,8.334932692,17.98849651,9.848967083,1,0,-10,5.299241506,7.195802535,3.996507409,1
0,103.8331545,-16.17405602,-18.02745294,0.473741905,172.537511,6,76.09492203,8,2,2,36.7570156,43.75653251,-20.40761889,3.009069373,2,1,44,9.968017756,8.389709314,3.63936524,1
4,109.9934191,-13.40573036,10.81369455,0.421431813,143.6949933,9,71.92027429,9,7,4,62.5626798,23.54501456,-23.36876844,1.59801255,0,1,3,7.633492717,9.891913529,3.247134219,1
0,51.73128136,-13.04208794,-25.66809546,0.272615,100.0930275,0,85.01912242,5,5,4,68.63977352,98.42612944,7.415666643,3.438294502,2,1,51,8.658312179,1.164147421,2.667299774,1
0,33.98336331,13.70779777,-28.16084987,0.451368674,28.58849052,6,66.19430296,8,5,0,29.74505216,54.2290139,47.9264598,4.579587616,0,1,54,1.888050394,3.705796977,3.684420051,1
1,53.49404987,-8.627212521,-14.53902669,0.650706829,103.4070163,4,74.91999342,8,5,4,36.95088928,66.24157461,-4.686615128,4.969050408,1,1,35,3.277920297,8.065470207,2.629113401,1
5,175.7626124,8.587669357,-2.242622596,0.242604599,99.95963645,0,68.3614815,2,2,2,69.97766133,27.88201362,43.76369703,6.569256766,2,0,71,2.21901576,0.863034714,3.192400937,1
4,158.4952131,2.713549854,22.09635032,0.248108008,42.90835528,0,87.83179868,0,9,4,20.61296486,32.17969086,41.43635202,9.095524841,1,1,-39,5.172597752,5.407810655,3.359206947,1
0,165.8117938,19.08155014,13.63014419,0.412862775,92.43181336,0,97.76835353,0,0,0,57.25974505,33.54619141,-24.62373877,3.973132107,0,1,-72,7.464587393,8.583979589,2.06942088,1
2,76.97212529,-9.087093245,14.56239127,0.765035427,85.71589954,8,99.82043872,2,3,3,16.99203307,69.87357052,-9.818059292,8.649860819,0,1,-18,2.521572114,0.189912632,2.358945909,1
3,70.1368623,-13.66507918,-4.470399933,0.601143588,127.0115186,2,78.01107242,4,9,4,49.3836682,47.37062077,14.33024785,1.841310288,1,1,-27,2.171516901,9.395188986,1.072200254,1
4,36.35330959,-17.91848649,-9.243900447,0.607201974,130.6677937,4,70.10121559,12,5,2,19.00670956,51.76836525,1.804588441,1.376872291,0,0,51,6.531478739,9.781448239,4.408635974,0
1,110.2856384,-10.36161351,-7.737674221,0.417151995,18.60776186,9,77.71317482,2,9,3,63.74507061,59.20029822,-40.40414701,5.536406648,1,0,-67,3.072814784,3.222809297,4.023932577,1
4,95.00950594,7.362835457,29.25897382,0.556196475,81.17639678,8,93.8907764,11,1,2,40.86493401,76.88116562,49.36980301,1.53696001,1,0,-41,5.313925646,7.667911914,1.734121813,1
5,172.1006371,-16.58967101,-27.59344852,0.20607871,128.913384,5,68.24022714,8,6,3,14.2012885,9.036974851,25.26540012,4.532408211,1,1,3,1.46005955,1.271761027,2.4481938,1
1,145.9174849,-10.21192619,22.02188977,0.581657628,105.5958891,8,98.08382607,8,6,2,16.93021147,77.68739122,-6.230596178,9.071003052,0,0,58,7.125515309,7.728642705,2.684277932,0
3,54.52860893,14.21233473,4.720524514,0.747972169,172.7330698,7,73.67463075,2,3,4,36.0632929,56.32350689,11.81685497,3.173347326,2,0,14,5.871847435,4.815216808,2.337514768,0
2,197.8163739,3.318117975,-3.683074849,0.567544081,135.15179,7,99.43214638,2,3,4,69.27374382,66.90954449,-41.24271827,7.353781976,1,1,31,6.826806091,8.602730785,4.192971226,1
0,161.0089246,-17.21913839,13.51545962,0.724219156,40.95754115,0,93.5443555,11,0,0,55.64459364,32.75517648,-0.469834631,3.721288532,2,1,36,3.478657421,2.126064273,3.901682824,1
4,152.4403777,-18.09267423,-0.799863515,0.634383833,23.40806201,8,92.34282137,13,1,3,35.66998464,40.93868368,43.08324158,1.404280497,0,0,-11,3.507426778,6.726579532,4.068634921,1
1,66.82464904,-17.55508499,22.40539428,0.27233505,132.0596629,5,72.71618695,4,8,0,24.97805926,23.11658197,39.66009581,6.010215233,0,0,-24,8.212244798,7.861191744,4.616520204,1
3,183.8766221,17.67500201,24.04211184,0.741471984,15.037149,8,60.35108848,1,9,1,39.99806303,97.92999974,-16.26191545,8.513681415,2,0,20,7.467060817,2.024922653,3.380605024,1
0,110.5665322,13.99485714,-4.696744388,0.239866307,121.2973604,2,75.28531635,5,7,4,54.13361917,49.70029725,3.136786382,4.685216035,1,0,81,6.217557861,8.182872776,3.458137316,1
3,80.60151199,13.79760168,-13.39033217,0.520380484,188.6437459,2,72.07237479,6,7,3,56.65892978,99.60769158,19.73835241,6.555644438,0,1,-100,6.653291282,9.579855009,3.887736479,1
2,141.32171,16.96867049,5.541019716,0.285282274,119.3400938,5,61.49587962,12,8,0,24.04722466,48.97859781,-15.99907331,9.100212379,1,1,88,1.846397616,6.160785999,3.724930379,1
0,65.99783337,0.21021561,24.74180074,0.207023966,83.75228598,8,80.21461026,8,6,0,52.20230804,21.97512644,-43.51207819,8.107250615,1,1,-28,8.70554174,7.848504168,4.479252074,1
0,184.2861572,-10.10621315,-17.36026866,0.453220556,132.2247615,6,76.12125245,14,8,1,47.70300338,50.74523967,0.544165672,2.744887595,2,1,58,7.929163297,5.325838594,4.080792823,1
0,175.2384207,-3.94607983,7.377995014,0.377024425,97.06804919,2,85.38225871,5,9,0,69.09697273,3.95955718,10.16357358,7.600455634,0,1,-13,6.314423804,5.98103361,1.481834466,1
1,109.0349328,8.754562915,7.893613206,0.491600296,113.66719,2,84.84745289,2,1,2,67.10741063,90.47698014,-49.41583999,5.517037226,2,0,-56,9.26735618,0.133524345,4.713434462,1
0,62.41176168,15.04131486,13.98678134,0.546319932,188.8783137,1,64.82986544,11,5,4,57.04593212,81.85502512,-40.44246265,7.713701271,0,1,-41,2.517741169,5.242872668,3.732397161,1
3,114.405701,-2.596362932,-22.10593889,0.226243443,83.35950118,8,99.07862185,4,2,0,52.36102291,72.58205207,-29.27093564,5.450639955,2,1,-15,7.179916474,5.755637498,1.508583703,1
1,55.35349698,1.415238215,12.94949788,0.273801977,192.6262071,2,67.47725718,3,5,0,20.45695287,60.98267154,-15.1947713,2.151623477,0,0,2,9.666835999,6.700475458,4.087894943,0
0,75.8743104,17.27131973,24.54195124,0.535185438,182.016622,4,77.81096099,14,2,1,61.06353318,57.98342337,4.105122283,6.12918502,0,1,-14,3.790080681,1.693906088,2.433650119,1
3,112.0645064,-15.70005452,-19.21901347,0.405900412,47.20031561,8,79.52470174,4,7,2,31.35290496,99.67282141,-20.61570812,5.429205932,0,0,18,1.137630827,2.413742624,4.223911648,1
3,33.59375598,14.49196868,-15.7474005,0.637504093,23.17864717,7,92.52251189,7,3,0,20.32907852,27.7997434,-22.38161856,5.661295603,1,1,-59,7.613807203,7.560046317,4.821623772,1
4,160.1728426,-13.62770071,28.28370564,0.591374989,29.14782026,1,63.96918384,7,9,4,28.27541381,77.96843654,36.93493438,8.910122083,1,1,54,1.06282292,1.6763882,2.020968144,1
3,63.47552912,-0.645545988,-19.14138284,0.707362618,13.46214687,2,77.14577117,5,5,4,60.35141979,58.14047702,-35.49493592,9.05353342,2,1,85,8.852802843,4.160260724,4.429644184,1
5,177.3239137,-11.26307485,21.2631056,0.615495696,27.94416254,1,85.14008681,0,8,0,11.55295831,97.58805438,-0.453986683,5.081833961,2,0,96,1.506711269,2.50490219,4.094245481,1
2,33.78417066,4.117905228,-0.463328613,0.457958646,139.7712869,7,68.60622486,7,1,2,33.38727062,82.78031833,45.28247169,5.101588372,0,1,-20,6.874882569,5.451841036,3.684739601,1
0,120.4623874,2.342936868,-15.16613554,0.603779973,23.52584321,5,85.09871595,7,1,4,35.95738921,99.8525113,12.50132491,5.63668263,0,0,61,4.3946573,9.868708812,2.539682178,1
0,162.0306623,-4.79970543,22.24499408,0.365228705,70.60536976,5,96.9465935,1,6,4,3.60070853,58.83249945,21.72054799,5.676303505,1,1,-91,2.830065883,8.520378977,1.439448382,1
0,70.45123366,14.53214059,-3.2816847,0.383788099,170.5263091,8,99.90072525,3,1,2,14.8979681,20.45439575,-6.876300861,9.553484298,1,1,22,9.084325599,2.6947434,2.935587312,0
3,150.2840202,6.392532812,0.889041236,0.673391096,14.42166779,7,61.29804307,11,1,2,59.69871243,50.36870357,-48.00678329,6.844604206,1,0,93,7.716212667,3.686118106,1.422666519,1
3,152.5475302,8.848204998,-8.445997836,0.46785171,164.7490117,3,69.42352913,1,3,0,59.98448459,71.11111341,14.61303684,3.497112954,2,0,10,4.063965095,9.186335825,3.000588908,1
0,138.4334232,-13.97361047,5.577051086,0.679028204,63.55240721,3,72.41228463,3,8,3,21.76147096,77.43603862,13.19242814,5.783831173,1,1,-76,3.557377836,8.982949724,4.281173083,1
5,91.92296434,15.32662712,-20.18856764,0.693453424,32.45131725,8,75.96504402,11,7,1,63.11770366,0.050998902,-38.95723635,6.645012246,2,0,-98,7.624110647,1.605280384,4.990552538,1
1,163.4610157,-13.31839346,-6.535107801,0.714537403,142.3800614,0,69.6902863,12,1,3,55.79658867,50.50270885,-3.784028638,6.757945489,1,1,61,8.529136863,8.292711318,1.792034846,1
1,136.833732,-11.08860143,28.16473934,0.749981142,129.4991409,1,68.13951978,12,7,3,30.67143135,23.523458,41.53289447,6.267288036,1,1,-30,7.442654179,2.976079048,1.831432169,1
2,130.3659956,-14.87779446,-14.51199404,0.458591132,176.7196826,1,98.1821537,9,3,4,54.13685045,87.49118333,-29.4915168,2.599625392,0,0,-73,6.759903025,5.438031593,4.243533328,1
4,169.2574158,-2.385631681,9.404199872,0.391320091,149.6634983,5,96.74086411,6,1,2,69.25475881,15.29054441,-3.890124537,1.302338702,2,0,36,3.051322527,0.050983893,2.876234529,1
2,71.58846733,15.50836927,-10.48859615,0.549319248,162.6613768,3,61.87970004,8,9,4,33.58684998,66.64562496,-3.88968148,4.040587471,1,0,-90,8.675235849,9.985901909,4.663218384,1
0,69.5229521,-9.902099216,16.40838754,0.422703454,63.58656879,9,73.55252086,13,6,1,17.92832971,26.60621903,31.07614681,4.847699391,0,1,-8,7.746957851,7.610964696,4.07598495,1
0,95.69597082,-5.049863183,-22.14758036,0.5606445,43.71351332,2,76.20594215,13,5,0,67.8689715,35.65421432,32.45758703,1.556238156,2,0,17,5.655468608,2.417330599,3.945711059,1
0,42.43262167,13.8426568,28.1892627,0.623351518,152.6168028,2,69.56058139,7,9,1,43.86584449,94.05592608,25.92694197,8.334706042,2,1,23,5.60428986,6.837948941,1.407814835,1
4,87.35688979,4.71261119,-2.772627517,0.613043011,163.2986005,2,85.15491588,14,4,4,8.473826536,24.04481254,-13.45458408,4.096696938,1,0,66,6.12255725,2.933073628,1.143502261,1
3,99.06625335,10.06465575,-15.8369722,0.424731732,198.195977,5,85.61522987,11,0,4,41.66047993,9.500276182,-42.7963075,9.222694716,2,0,-8,8.454487548,0.89455814,2.267051279,1
4,114.1598911,-11.43999802,-25.59019516,0.300116121,88.39735861,7,94.02016913,8,1,4,36.54124315,6.928490144,-15.05170228,2.389690971,0,0,40,7.68033594,4.253099564,1.869193443,1
2,73.1822889,8.659594533,-19.81452569,0.458317603,80.6834363,6,89.63477074,7,7,4,61.74681148,50.46151101,17.97912013,1.512414612,0,0,-2,8.706204946,6.137188624,3.849235544,1
3,184.1632161,-10.89557685,1.186436913,0.285556486,157.5184625,3,81.70293308,1,0,3,38.67935847,64.17114823,20.27465745,5.340844939,2,0,-90,5.565544945,0.897774582,2.802934897,1
3,78.46332252,19.49255929,-9.779809414,0.734058221,74.75267265,3,86.1434708,6,2,0,19.12150284,32.72936436,46.50002095,2.702164031,0,1,-66,6.621841531,5.184062985,3.092585499,1
2,174.7636322,2.395446245,19.73300195,0.407526476,186.8438919,9,70.95955126,1,1,3,48.97072853,69.02597418,-4.635876856,9.43659348,2,0,-93,8.691146262,5.148642324,4.254965931,1
3,105.6419142,7.825570322,-4.14674858,0.292675848,173.0984229,1,83.7222476,12,4,4,39.52285713,6.103371857,13.24355829,1.092730586,0,0,-94,3.090880542,6.286452406,2.914018727,1
1,152.0866383,-15.26393663,-15.07714364,0.215268656,91.5088652,0,79.56909019,11,3,2,17.54616861,85.73346449,3.919087072,4.713577076,2,1,-32,4.996186122,2.446456385,3.179705283,1
2,48.85340596,-9.973760798,7.028699196,0.587493432,152.6655029,8,65.33377869,10,6,3,41.72757791,81.65672097,-34.93814399,9.340729942,2,1,-31,6.585870133,0.206414832,4.369281066,1
2,122.5883274,-14.41037362,12.40663301,0.58214139,153.3631461,1,69.70177106,1,4,4,59.32902603,98.54962714,-3.879752787,4.459763861,2,1,84,9.236316316,3.248575067,2.725343237,1
1,193.3404021,-4.393171389,-19.97748553,0.4043625,29.59353508,7,71.66773803,14,7,4,3.028535158,93.65049809,4.483515469,1.837983525,0,1,14,1.142524099,3.985811925,1.332506832,1
4,143.2627056,-8.634565432,-19.94284702,0.243027133,181.4850523,8,96.97238268,3,3,0,45.79042374,35.61971639,45.0749606,3.726054486,2,0,23,2.913158424,6.357410547,3.086820838,1
4,169.4491743,9.316890385,-27.79971438,0.445777337,105.9979508,3,69.21546558,0,5,1,25.8205489,39.9275384,-13.34609456,5.482093545,2,0,62,3.11005457,9.301718623,3.317446737,1
4,74.38197857,-15.65164081,14.1841209,0.386730497,167.0269186,7,71.56975611,14,3,3,21.77967265,74.59648475,48.00991031,2.666365186,1,1,-90,3.939514122,2.033855228,3.047187217,1
3,166.0287166,10.08237474,9.828271657,0.606272384,70.8094242,8,74.7741652,4,1,3,28.87373028,13.4082772,4.230007402,5.199055346,1,0,65,3.536079584,6.873336288,2.032198069,1
1,89.7130748,-18.17180701,-1.522147455,0.56346755,180.1494134,9,86.54970955,5,0,3,25.28360916,31.40147102,-25.75307567,8.527088762,2,1,-10,6.31124907,0.974009094,1.894760273,1
2,112.463277,-11.91928651,20.65022694,0.418756237,83.94831896,9,64.7295357,8,0,4,60.08897658,11.8540937,-30.8335613,8.853561732,1,1,-16,8.970582378,1.906217556,2.479025488,1
2,61.95281201,11.67859968,18.34020918,0.330735533,12.05915378,4,98.1578085,9,7,0,20.51064456,45.48864491,-35.83050827,1.443346612,2,0,-52,6.73280057,5.091345116,1.664914954,1
2,112.568726,9.711065644,5.121261864,0.79282158,182.0225755,6,94.6228488,7,3,4,53.05386464,55.20042799,-4.706712943,2.448130222,1,0,-66,3.173739031,7.083775792,3.664094717,1
3,117.6693134,-0.946955443,22.09627683,0.472400973,27.34446859,9,83.08864292,1,4,4,7.678247236,21.116047,-47.80735702,3.477611222,0,1,56,8.773775651,8.585685359,3.458699605,1
3,135.7956203,-18.0006914,-17.6495274,0.612964541,70.66959114,3,86.9615147,0,7,2,68.54914245,2.663168691,-5.495471669,6.353792658,0,0,-13,6.688412102,7.43903432,3.529582463,1
5,177.667745,4.395749667,-23.28482284,0.284331781,190.5117737,0,60.66641885,1,6,0,45.18448124,71.93558318,48.84046922,4.248952829,2,1,68,2.970659125,0.153527869,1.899189973,1
4,81.8246963,-3.731035841,-13.81502331,0.49135382,190.6153579,2,73.55779101,6,7,3,51.17701897,2.000516443,17.01067957,8.596368221,2,1,8,4.254998834,6.839313259,1.986116057,1
5,197.3032519,-7.338873992,-26.57478863,0.216522032,118.9531987,4,91.82640923,3,7,1,22.16079258,97.34026089,25.97861212,7.450046815,0,1,33,8.109683261,8.246577037,4.149561036,0
5,174.1072921,5.616425473,1.87017168,0.503273071,130.0490703,2,63.09931895,9,5,3,30.25885638,22.16072567,-38.09946093,1.904104208,0,1,-91,7.650380633,5.255334774,3.76044709,1
3,98.49684532,-2.535417512,26.19634154,0.778410444,95.20464918,6,71.29255337,4,9,4,16.88826543,66.39000921,-2.689913851,6.621017523,1,0,-17,6.189241326,9.65598691,4.500719397,1
4,68.53281913,-16.30315598,-27.63938756,0.430524028,65.71004662,8,83.41187313,11,1,0,67.21006209,43.47517262,-21.3776899,2.017113628,2,1,-16,2.302907525,0.043124224,2.614022871,1
4,42.15407817,16.63801882,-22.67340516,0.223397608,72.44626362,5,70.25652111,6,5,0,35.65541574,5.967386034,39.4097528,3.295321027,0,1,50,8.229603676,8.186579506,3.189311328,1
2,69.84191195,11.13972398,-2.868058303,0.218573475,137.7785067,9,97.35911897,2,0,0,45.76181621,47.21836066,-31.8707528,2.600835702,0,1,73,3.767882757,3.348197319,3.955110824,1
